venueId,latitude,longitude
l1196,40.91180261,-73.99780649
l478,40.73003392,-73.99233169
l473,40.71971102,-74.00456656
l374,40.743854,-73.987898
l4322,40.61895699,-73.99902999
l4132,40.76654851,-73.92228182
l1053,40.74372911,-73.976438
l2376,40.76332470000001,-74.03166184
l181,40.79032208,-74.04909611
l2216,40.73144384,-73.96323917
l5753,40.73868109,-73.98849809
l1313,40.59655374,-73.95077705
l1179,40.759272,-73.981107
l319,40.9645718,-74.06643391
l1810,40.70652259,-74.00947988
l71,40.7619429,-73.78896895
l4157,40.77771108,-73.97734692
l696,40.719893,-74.000054
l91,40.74167305,-73.97428784
l347,40.78614008,-73.85758207
l832,40.74361175,-74.00677014
l526,40.82991733,-74.14106369
l1014,40.75303121,-73.98586388
l858,40.765689,-73.93309593
l2442,40.75071945,-73.97515297
l6496,40.69023667,-73.72461927
l1054,40.67443633,-73.73013314
l5172,40.80831177,-73.96092653
l713,40.74625307,-74.16346213
l1626,40.75566091,-73.975389
l4503,40.78167984,-73.97932124
l155,40.70813495,-73.83076429
l1349,40.77934896,-73.94778144
l1487,40.914614,-73.772586
l2460,40.78573534,-74.16509908
l971,40.70353166,-73.80230515
l440,40.85723693,-73.86762857
l380,40.79962396,-73.97343267
l614,40.71893159,-73.98912938
l226,40.72465693,-73.70641708
l4700,40.75118086,-73.75716011
l3093,40.77114936,-73.99442196
l2346,40.87307487,-73.88679028
l565,40.88448276,-73.87838157
l208,40.88645952,-73.87842178
l547,40.77007682,-73.91798973
l913,40.77131186,-73.91743183
l288,40.76326769,-73.97889653
l4647,40.76007528,-73.82697605
l1009,40.94246719,-74.02115822
l6456,40.743072,-73.99310899999998
l7429,40.861564,-74.071916
l482,40.74733835,-73.98198997
l4172,40.72247782,-74.23110008
l1692,40.82517624,-73.94768715
l499,40.74177851,-73.9853818
l302,40.74642994,-73.98111762
l2910,40.81894086,-73.95222545
l1390,40.79336765,-73.94829806
l447,40.75753,-73.96706
l1407,40.598891,-73.955353
l1006,40.751621,-73.990009
l2185,40.60248415,-74.15037632
l5475,40.60183248,-74.15012956
l812,40.58358323,-73.82655859
l4111,40.71182866,-73.99882224
l1483,40.81848618,-73.94988656
l757,40.70477381,-73.94186034
l4803,40.67595516,-73.92379743
l527,40.70321245,-73.9436255
l483,40.59930044,-73.95592865
l100,40.74050712,-73.98690838
l826,40.81965536,-73.95009041
l891,40.81648637,-73.9078071
l1507,40.81827071,-73.9065883
l1188,40.81586356,-73.90775979
l3091,40.74473689,-73.9367657
l724,40.80807167,-74.2085978
l124,40.74697000000001,-73.98138
l1932,40.68708400000001,-73.976106
l508,40.78129195,-74.02120749
l1997,40.87245323,-73.83819326
l1186,40.71518525,-74.03540851
l2942,40.87415924,-73.83753276
l916,40.65064101,-74.22077894
l5042,40.67158175,-73.99846673
l2771,40.78236483,-74.02322726
l3726,40.78214674,-74.02334202
l1232,40.70908992,-73.818119
l169,40.72966217,-74.04763776
l278,40.74167309,-73.9957635
l805,40.8213706,-73.90869252
l8054,40.730641,-74.00270462
l95,40.74226611,-73.9844656
l1897,40.72255536,-73.99940758
l231,40.75897276,-73.97923515
l817,40.82919,-73.948376
l1294,40.72413519,-73.99778927
l1501,40.76985338,-73.99028599
l2225,40.621496,-74.03178885
l4059,40.67966838,-73.97820175
l1395,40.70917392,-73.82070065
l142,40.86107855,-73.93010371
l261,40.74296517,-73.99287701
l1292,40.737116,-73.81773097
l33,40.66390777,-73.97094727
l4829,40.73716581,-73.81772267
l4170,40.737977,-73.99069
l1189,40.73707977,-73.81808281
l8694,40.76025963,-73.98276476
l326,40.65551396,-74.00622498
l1304,40.77001154,-74.03672815
l49,40.74167271,-73.98928821
l3196,40.74154858,-73.97483883
l296,40.95672908,-74.06300068
l678,40.854907,-73.90528
l460,40.8588011,-73.93258631
l1953,40.74400563,-73.97669792
l621,40.75252271,-73.98677065
l1806,40.74075414,-74.05782938
l433,40.89239657,-74.11344767
l4941,40.76366214,-74.02338792
l1216,40.66521166,-73.94186034
l2865,40.763792,-74.023892
l4703,40.70707563,-74.01064396
l225,40.8387242,-74.18097766
l9000,40.82783908,-73.92576814
l6658,40.7631754,-74.0237035
l876,40.73709857,-73.99039768
l1879,40.87036516,-74.19895649
l185,40.73606359,-74.02938724
l1651,40.87077893,-74.1981411
l895,40.59524418,-73.9551571
l1491,40.878445,-73.92165899999998
l3821,40.67595516,-73.92373428
l111,40.74211269,-73.98972049
l4218,40.71107121,-74.0096795
l611,40.63535651,-74.10638621
l1050,40.73769779999999,-73.98845792
l9860,40.76619953,-74.2195805
l1100,40.80659156,-73.95105333
l1585,40.70308361,-73.9426152
l1382,40.70756075,-73.9402559
l152,40.74642075,-73.98215067
l814,40.75271884,-73.98321569
l198,40.73977054,-74.00258124
l238,40.65299279999999,-73.90020088
l1878,40.750546,-73.976485
l1094,40.71113138,-74.006383
l133,40.82749248,-73.8566178
l8942,40.72810027,-73.90680359999998
l144,40.75673069,-73.97406975
l1857,40.75305572,-73.9914778
l1431,40.86088438,-73.88990591
l475,40.80780017,-73.94511223
l3615,40.86133199,-73.89028488
l4474,40.71333351,-74.01606043
l2390,40.74322029,-74.00773419
l2889,40.77952303,-73.94635787
l574,40.75389731,-73.97855401
l8453,40.77911028,-74.08225002
l3968,40.73328094,-74.00069878
l4922,40.80824173,-73.96360651
l820,40.85861884,-73.85582475
l190,40.74681867,-73.94420527
l955,40.76640053,-73.98198997
l195,40.75270452,-73.97569973
l1420,40.80704983,-73.96448957
l432,40.80991152,-74.06785011
l1475,40.81053809,-73.96355486
l437,40.64244029,-73.88737372
l1623,40.71529762,-74.01478529
l693,40.77089748,-73.98957253
l119,40.69326245,-73.99173485
l1391,40.81593663,-73.9171958
l283,40.76266835,-73.9686574
l207,40.88366806,-74.05626345
l530,40.88244674,-74.05593644
l122,40.80356164,-73.94186034
l884,40.74657420000001,-73.99579525
l1405,40.72050611,-74.03292987
l471,40.7448228,-73.93645571
l854,40.81967267,-73.95994453
l681,40.75261349,-73.98631726
l1365,40.74467397,-73.934148
l2127,40.733029,-73.990038
l8607,40.69172234,-73.98440615
l3978,40.75737313,-73.98593275
l795,40.74999755,-74.15281441
l3330,40.72738829,-74.00709723
l138,40.80615113,-74.0778446
l212,40.89501929,-73.94258076
l8141,40.7564981,-73.92959565
l294,40.72522354,-74.00753335
l1684,40.76227951,-73.96836469
l7007,40.7448195,-73.98945076
l8835,40.73965207,-73.98526128
l249,40.82723997,-73.94570922
l827,40.73375384,-74.00628237
l641,40.77111686,-73.98942232
l899,40.74484352,-73.98396998
l9065,40.78271587,-74.03315437
l7577,40.75730233,-73.929108
l2382,40.72518463,-73.99675057
l268,40.703253,-74.00609493
l666,40.75136273,-73.97971151
l1565,40.70621215,-73.92255165
l688,40.74722445,-73.94382477
l194,40.75009174,-73.91028287
l2556,40.79042147,-73.94543943
l4823,40.74577932,-73.97529224
l428,40.75525335,-73.97945898
l3325,40.7585219,-73.78216407
l933,40.75678244,-74.00150299
l807,40.86149294,-73.89058024
l6819,40.76302644,-73.97006933
l1016,40.73893324,-73.99237275
l1018,40.75500200000001,-73.968647
l1571,40.70646022,-74.01242815
l649,40.78932359,-73.94537055
l2720,40.70872215,-73.7470186
l3064,40.71416626,-73.83132976
l607,40.73114557,-74.00841132
l1165,40.72608796,-74.00557995
l1966,40.61262896,-74.000929
l4819,40.761636,-73.92589699999998
l6392,40.71164771,-74.09326885
l1637,40.74104509,-74.00211047
l657,40.76330554,-73.98325259
l1338,40.70181618,-73.79611827
l998,40.72494965,-74.00141716
l1127,40.745884,-73.988116
l3606,40.6906024,-73.98814227
l834,40.73881588,-73.99365162
l7703,40.74632646,-73.99383527
l4426,40.77059295,-73.91834636
l5638,40.71004701,-74.08784268
l469,40.74587751,-73.98814227
l3133,40.87050658,-73.95693684
l494,40.745892,-73.987999
l3158,40.72941074,-74.00511746
l104,40.74551752,-73.99235129
l5764,40.74493,-73.9808
l6032,40.74657708,-73.98173171
l2735,40.78095823,-74.05988916
l8527,40.70939362,-74.08888437
l6489,40.77733282,-73.978451
l991,40.693029,-73.85954899
l1221,40.80537241,-73.94273575
l848,40.74337624,-73.98483084
l705,40.74202375,-73.98998448
l10,40.69902344,-73.81001472
l2379,40.90981229,-73.90852556
l394,40.67182658,-73.97001194
l1082,40.74994732,-73.98151517
l9879,40.75218726,-73.97458629
l3917,40.865552,-73.92763199999997
l896,40.74349261,-73.98497432
l4382,40.74615153,-73.98220181
l1656,40.68663651,-73.97745023
l3896,40.71293116,-74.00964350000002
l1450,40.74997800000001,-73.98153
l5463,40.74072399,-73.98694856
l50,40.962451,-74.09260400000002
l1147,40.76826485,-73.98243785
l5242,40.74539913,-73.98013047
l356,40.7633203,-73.98245485
l48,40.71370599,-74.01420126
l2676,40.7700738,-73.98452667
l3440,40.72892143,-74.00715461
l1724,40.74169948,-73.97477569
l2256,40.75550931,-73.99264733
l942,40.70707691,-74.00506007
l2075,40.87576042,-74.06575785
l799,40.69404295,-73.98675917
l5317,40.78232337,-73.80360339
l2280,40.71949455,-73.99329008
l632,40.80489686,-73.93880357
l427,40.803894,-73.937624
l4593,40.84954116,-73.91834636
l4534,40.69251591,-73.85915279
l1510,40.75098826,-74.00588641
l961,40.75909748,-73.97041371
l4265,40.96536873,-74.06283225
l317,40.72025984,-74.00608152
l1643,40.75459739,-73.98423398
l328,40.75335633,-73.98701743
l7611,40.69363699,-73.71728062
l1038,40.8541298,-74.03318232
l6471,40.78649845,-73.8458778
l3898,40.80740645,-73.95863011
l3870,40.92780458,-74.13085191
l1554,40.72867965,-73.85947146
l622,40.75133978,-73.97533815
l965,40.92508078,-74.1067879
l1231,40.74686681,-73.94427538
l996,40.80336761,-74.00644684
l1744,40.80342452,-74.00652338
l735,40.76081329,-73.97227764
l1925,40.72172025,-73.97979759
l219,40.77350199,-73.98102579
l277,40.75856659,-73.98478493
l1748,40.75315784,-73.97393199999998
l9243,40.787087,-73.83569486
l518,40.70240711,-73.79997253
l3139,40.85353415,-73.92035859
l481,40.8497448,-73.93489428
l4807,40.70358545,-73.7992993
l330,40.75231,-73.97541899999997
l701,40.73717732,-73.98822069
l4657,40.753245,-73.97339699999998
l8316,40.75824528,-73.97038937
l492,40.74065935,-73.99826559
l5607,40.70252,-73.990884
l5454,40.77153602,-73.98197504
l4518,40.77018064,-73.98789707
l463,40.77690794,-74.03673963
l7226,40.70580532,-73.79423403
l3431,40.89839491,-74.02952167
l2694,40.7654697,-73.98041169
l2713,40.746011,-74.26018
l6650,40.75871853,-73.97846035
l1096,40.72944585,-73.99366021
l6040,40.70427458,-74.00876136
l5251,40.75400522,-73.98874486
l479,40.78257007,-73.83682058
l9887,40.76002978,-73.98485954
l871,40.63673571,-73.99040342
l1244,40.66911608,-73.94283772
l3975,40.71101336,-74.00891056
l299,40.7422385,-74.00484775
l8321,40.93865397,-74.12986841
l3363,40.87591427,-73.90795827
l3445,40.81919256,-74.16168988
l101,40.69321218,-73.93010371
l8234,40.94975204,-73.93010371
l8742,40.90651116,-74.03141512
l6123,40.95770633,-73.95972068
l6749,40.758592,-73.97071899999997
l3341,40.7829786,-73.83175135
l1073,40.73529129,-74.0023613
l6630,40.8114779,-74.25960791
l6110,40.732744,-74.008023
l3285,40.75556339,-73.97573233
l2726,40.75254816,-73.99299502
l8808,40.81462628,-73.98990413
l1030,40.75254117,-73.98836609
l7409,40.73454596,-74.000212
l5544,40.75229801,-73.98973197
l4105,40.73998189,-73.9933598
l3502,40.76853552,-73.95557647
l2423,40.774319,-73.988478
l727,40.78969237,-73.846969
l1152,40.73523007,-73.82015237
l3817,40.73539476,-73.99436324
l4604,40.897142,-74.09510429999997
l3957,40.74189364,-73.99029438
l1701,40.73646162,-73.99647511
l6721,40.7182298,-74.03721800000002
l3120,40.65079702,-73.95877359999999
l2956,40.65947006,-74.17110495
l7705,40.74358295,-73.73229504
l183,40.77662552,-74.01072979
l5383,40.87568262,-74.13937344
l154,40.57701554,-73.98116112
l860,40.72923881,-74.00527240000002
l4349,40.862018,-73.925207
l9967,40.8619684,-73.925085
l5485,40.75258771,-73.99450671
l4466,40.75046894,-73.97637698
l8520,40.751656,-73.974075
l556,40.73289000000001,-73.99
l85,40.69321218,-73.93010371
l4696,40.62738682,-73.96217732
l67,40.68900262,-73.92908473
l671,40.73706888,-73.99301461
l9104,40.782136,-74.02183792
l1699,40.72568701,-74.00570103
l168,40.67933621,-73.93028498
l9815,40.85420609,-73.90725821
l241,40.74559767,-73.90328983
l4832,40.73426695,-73.99110675
l6459,40.73569022,-73.81475299
l839,40.89883304,-74.09218477
l3679,40.74627135,-73.97983777
l7138,40.75916783,-73.96821546
l2890,40.817635,-73.95060600000002
l7313,40.75671743,-73.98884296
l1346,40.75892112,-73.97719196
l1731,40.74764848,-73.99302035
l3244,40.722904,-73.79474
l1332,40.77787135,-73.95476139
l1433,40.70986036,-74.01044844
l5361,40.73479263,-73.86949238
l4096,40.75912297,-74.20852661
l931,40.73012815,-74.00051514
l941,40.7606168,-73.98074457
l7947,40.59378387,-74.00017262
l6595,40.7774825,-73.95054246
l5788,40.668847,-73.979973
l3302,40.64440723,-74.02412811
l2135,40.84302969,-73.94186034
l1451,40.632195,-73.94833088
l5524,40.74911053,-73.98414215
l8055,40.677823,-73.968826
l2850,40.75332252,-73.98147345
l83,40.64557779,-73.77643347
l7206,40.68839542,-73.98045761
l1922,40.75917985,-73.98177266
l1060,40.74310775,-73.98923842
l5614,40.76087145,-73.98887973
l1443,40.73954761,-74.04763776
l5476,40.71705412,-73.95928502
l2387,40.71909517,-74.03437614
l158,40.7498254,-73.9879632
l2623,40.87698509,-74.06686306
l6894,40.74126054,-73.99395578
l1817,40.86552149,-74.19462204
l14,40.82827721,-73.92655344
l4978,40.75302362,-73.99680376
l7747,40.74143885,-73.99381231
l4373,40.71416726,-74.00162101
l1340,40.73435871,-73.99081662
l4505,40.73589287,-74.00520444
l9703,40.72989152,-74.00355658
l6549,40.730047,-74.003214
l2877,40.79467579,-74.25571203
l9763,40.75453529999999,-73.98405254
l5474,40.68955477,-73.94609928
l3667,40.758566,-73.9889859
l4538,40.71467812,-74.00188093
l7077,40.75383839,-73.97610247
l2207,40.62940441,-73.918612
l978,40.76295878,-73.91559067
l997,40.57393519,-74.08428669
l7087,40.72318464,-74.00254659999997
l4396,40.75064359,-73.97614166
l180,40.75671096,-74.00100198
l660,40.59057903,-74.06620531
l4168,40.74287041,-73.98243763
l2065,40.70283942,-73.98913511
l1797,40.74845179,-73.98507714
l9964,40.70415565,-73.99244647
l7534,40.66524244,-73.98293138
l5647,40.74159955,-73.99064541
l3112,40.73559208,-73.98869276
l5455,40.71565173,-74.03569539
l1691,40.76080200000001,-73.98349300000002
l9669,40.70014058,-73.89948892
l878,40.77879,-73.95398399999998
l902,40.72546967,-73.99663579
l5002,40.76119393,-73.98700595
l3126,40.75558488,-73.97939585
l8597,40.76379699,-73.748958
l1640,40.75401803,-73.98453241
l505,40.7679967,-73.98189068
l8272,40.76181446,-73.95831441
l6907,40.76825653,-73.98291398
l3174,40.76526318,-73.98158249
l7265,40.59033619,-73.7980657
l647,40.74897025,-73.98947371
l4424,40.61639572,-74.03059959
l3770,40.74033516,-73.98317073
l2828,40.66961585,-73.95960014
l7596,40.7023564,-73.79167762
l3113,40.736618,-73.99650600000002
l4684,40.75573065,-73.97545868
l262,40.84350463,-73.93913652
l4166,40.77885161,-73.98122549
l729,40.80974841,-73.95176509999997
l3672,40.75922735,-73.98283363
l6218,40.74436076,-73.97477569
l7667,40.76714966,-73.98252945
l716,40.78689589,-73.80806101
l4586,40.75671276,-73.97812173
l5424,40.83009523,-74.1379857
l213,40.88595663,-74.04349566
l2715,40.74914266,-73.93783808
l771,40.89748968,-74.03334618
l1476,40.66161146,-73.9622459
l2557,40.63116748,-73.95221472
l2257,40.95149467,-74.08866405
l1668,40.79405807,-73.9667289
l697,40.77705455,-73.94977902
l9945,40.66363301,-74.23488984
l6095,40.60259049,-73.98887973
l1776,40.75323067,-73.97356468
l7831,40.741553,-73.981094
l6616,40.64510209,-73.77575825
l4830,40.74423057,-73.97635976
l4910,40.74563164,-73.99357128
l210,40.72678506,-74.00346747
l4550,40.72989539,-73.99211361
l734,40.727035,-74.005569
l43,40.67284026,-73.87072702
l72,40.67284344,-73.87066385
l75,40.67284108,-73.87062940000001
l529,40.67396185,-73.87238084
l2371,40.71306941,-74.00441051
l90,40.74706189,-74.00519371
l446,40.76537006,-73.97605687
l512,40.73673499,-73.98976066
l9239,40.71667369,-74.03551753
l6209,40.74321607,-74.00014213
l958,40.74569957,-73.97912609999999
l538,40.70408557,-73.73013314
l8412,40.688614,-73.99289399999998
l8516,40.82679994,-73.92047882
l1062,40.79751876,-74.14632914
l5353,40.66605625,-74.04785156
l5033,40.71735293,-73.96039224
l8965,40.62556583,-73.95650634
l145,40.96550875,-74.06288358
l7972,40.59843548,-73.99648085
l2082,40.60217461,-73.99372458
l175,40.8331652,-73.94186034
l559,40.75557769,-73.97818049
l452,40.71860728,-73.9881134
l465,40.82507881,-73.9201355
l2215,40.6618636,-73.91834636
l1496,40.7416049,-74.00776288
l4193,40.71882683,-73.98820996
l4895,40.58426059,-73.94598475
l4741,40.75883320000001,-73.97044240000002
l128,40.87785168,-74.11812338
l1954,40.74203144,-73.99019682
l362,40.88941189,-73.89850616
l5555,40.58659441,-73.98058387
l1413,40.761154,-73.97340799999998
l3532,40.8331652,-73.94186034
l2981,40.905482,-74.063861
l863,40.874486,-73.909589
l3167,40.73479031,-73.98970901
l1560,40.80122721,-74.00030281
l8755,40.80338195,-74.00652912
l8031,40.60789274,-74.16350842
l4749,40.75911759,-73.97041371
l7982,40.787226,-74.046446
l2880,40.73898202,-73.98967713
l256,40.733758,-73.988277
l3347,40.76119042,-73.99102896
l776,40.76088337,-73.98500876
l545,40.59024369,-73.8989492
l6964,40.73081456,-73.99810490000002
l655,40.73055307,-73.88788475
l4484,40.72495971,-73.99498877
l8799,40.67342077,-73.73306215
l2862,40.74136273,-73.98962866
l2808,40.67467388,-73.73529058
l178,40.73316247,-73.99104044
l2284,40.6741287,-73.73220921
l8595,40.71172912,-73.99889684
l4581,40.67394769,-73.72899245
l1400,40.71800554,-74.00696397
l2026,40.71815088,-74.00698246
l2859,40.78168478,-73.78896895
l1437,40.70695742,-74.00582329
l2345,40.72651075,-73.98171902
l8159,40.82641441,-73.92124271
l2318,40.82530613,-74.13810253
l2325,40.72026611,-74.04388189
l5051,40.74673849,-73.94372308
l2380,40.74514799,-73.99811064
l1500,40.77943802,-73.97402002
l8829,40.73912452,-74.16951678
l1948,40.74297207,-74.00662094
l1943,40.69032712,-73.95148383
l6096,40.72967518,-73.9847218
l1545,40.75301444,-73.97435098
l5048,40.77851247,-73.98194406
l3885,40.72428495,-74.00196433
l1940,40.75293,-73.974725
l2551,40.78528299,-73.94638083
l4973,40.74858132,-73.98541049
l5951,40.75557964,-73.98854256
l2503,40.76074016,-73.97603273
l5469,40.66394232,-73.92165606
l8893,40.73524612,-73.98958275
l6250,40.72871789,-74.00150218
l392,40.74952299,-73.98322963
l4558,40.68183918,-73.96677481
l989,40.75790224,-73.99486825
l4640,40.78500539,-73.84888146
l9151,40.78681291,-73.83554935
l6808,40.76214678,-73.98757985
l4224,40.83934784,-73.86264038
l8007,40.68391185,-73.72211945
l5677,40.74143669,-73.99331877
l2914,40.743832,-74.006813
l3439,40.70779134,-74.01315451
l4899,40.87828304,-74.06579018
l7700,40.76569097,-73.98347641
l809,40.70386504,-73.94740149
l3744,40.76253282,-73.9743108
l9776,40.76216824,-73.83157099
l1659,40.80120973,-73.94370586
l343,40.72800542,-73.99348520000002
l218,40.79012656,-73.8477874
l5401,40.71448721,-73.99883945
l9745,40.61311186,-74.03375609
l8714,40.74776981,-74.0358876
l6276,40.73819659,-74.00558801
l8111,40.72875167,-73.7045681
l501,40.74072795,-74.00861104
l9470,40.75304394,-73.98219109
l2288,40.74307505,-74.00298847
l1478,40.67414892,-73.87085335
l1322,40.67437281,-73.87091159999999
l2781,40.71965181,-73.99967156
l3415,40.74460673,-73.99882798
l3611,40.72511192,-73.99697438
l3163,40.7261384,-73.99496581
l5035,40.73448772,-73.99039194
l6809,40.762384,-73.92639804
l576,40.74858212,-73.98942206
l6047,40.76949756,-73.9496183
l276,40.74393866,-73.98399867
l2064,40.74303712,-74.00573148
l1682,40.9163785,-74.07649656
l619,40.8149116,-73.88307006
l719,40.72288438,-73.99875641
l7257,40.75919961,-73.9924809
l6226,40.60944263,-74.09070492
l6176,40.61748927,-74.02413672
l8491,40.82951142,-73.87452185
l794,40.80202685,-74.20413768
l4667,40.68419809,-73.7220275
l4804,40.67632099,-73.87072702
l3062,40.75250499,-73.97758004
l2455,40.74448892,-73.98093396
l3541,40.74204545,-74.0007619
l5398,40.72222,-73.99426700000002
l2786,40.72201115,-74.00430259
l4133,40.85023766,-73.94696832
l89,40.85121557,-73.95206451
l2386,40.73906331,-73.98695469
